review_date,handle,helpfulness_rating,review,sentiment,combined_text,cleaned_text,num_tokens
23-Oct-16,MBColl,,"works well, good value",positive,"works well, good value",work well good value,4
6-Aug-20,susan evans,,Love it. Can brew a pot in the morning and stays fresh all day.,positive,Love it. Can brew a pot in the morning and stays fresh all day.,love brew pot morning stay fresh day,7
3-Jun-21,james burleson,,This is a great product have owned 4 of them and it's all I will buy,positive,This is a great product have owned 4 of them and it's all I will buy,great product own buy,4
5-Apr-21,Arthur W. Mc Nay,,Replaced identical unit I have used for many years that quit working,positive,Replaced identical unit I have used for many years that quit working,replaced identical unit use many year quit work,8
4-May-19,NEAL J HARTE,,Coffee maker is good looking and makes great coffee.  As easy to clean as any other coffee maker,positive,Coffee maker is good looking and makes great coffee.  As easy to clean as any other coffee maker,coffee maker good look make great coffee easy clean coffee maker,11
7-Oct-16,Amazon Customer,One,It's a wonderful coffee maker! It even comes with instructions on the back to make iced coffee. Got it for my mom for her birthday (so I can have coffee too) and it works great!,positive,It's a wonderful coffee maker! It even comes with instructions on the back to make iced coffee. Got it for my mom for her birthday (so I can have coffee too) and it works great!,wonderful coffee maker even come instruction back make iced coffee get mom birthday coffee work great,16
20-Apr-16,John Kwok,,EXCELLENT! I would definitely recommend this product best cup of coffee I've had in years. I love it completely 💕👌,positive,EXCELLENT! I would definitely recommend this product best cup of coffee I've had in years. I love it completely 💕👌,excellent would definitely recommend product best cup coffee year love completely,11
4-Jan-17,marie,One,I like the slim lines.  Taking up less space on the counter.  It also will keep the coffee hot up to 4 hours.  very easy to program and clean.  I recommend this for anyone wanting a coffee station.,positive,I like the slim lines.  Taking up less space on the counter.  It also will keep the coffee hot up to 4 hours.  very easy to program and clean.  I recommend this for anyone wanting a coffee station.,like slim line take less space counter also keep coffee hot hour easy program clean recommend anyone want coffee station,20
9-Jun-16,Thomas,,A very nice unit that is easy to use and very convenient.,positive,A very nice unit that is easy to use and very convenient.,nice unit easy use convenient,5
8-Apr-17,Angela Durand,,I like the entire idea if this system. Only one issue is that it never really is at hot as I would like it to be.,positive,I like the entire idea if this system. Only one issue is that it never really is at hot as I would like it to be.,like entire idea system one issue never really hot would like,11
15-Sep-14,Alan,2,Great capacity.  Easy to clean.  Only downside so far is the wells under the brewing container are full of water every day and I have to sponge them out.,positive,Great capacity.  Easy to clean.  Only downside so far is the wells under the brewing container are full of water every day and I have to sponge them out.,great capacity easy clean downside far well brewing container full water every day sponge,14
27-Jan-18,Amazon Customer,,works as described and makes good coffee,positive,works as described and makes good coffee,work described make good coffee,5
5-Jul-18,Mary Underhill Sylvester,,Stores coffee in the coffee machine.  A little odd but works.  I tried the iced coffee feature and it works well.,positive,Stores coffee in the coffee machine.  A little odd but works.  I tried the iced coffee feature and it works well.,store coffee coffee machine little odd work try iced coffee feature work well,13
4-Jul-15,Imfanimae,,Love the look of the machine. Also love that the reservoirs are all contained inside. Pretty easy to clean too. I can make a whole pot of coffee and serve it one cup or travel mug at a time!,positive,Love the look of the machine. Also love that the reservoirs are all contained inside. Pretty easy to clean too. I can make a whole pot of coffee and serve it one cup or travel mug at a time!,love look machine also love reservoir contain inside pretty easy clean make whole pot coffee serve one cup travel mug time,21
8-Mar-13,Beth Stern,,This coffee pot is amazing!  The coffee is always hot and tastes wonderful!  A friend told me about this system and after going through too many coffee pots a year I tried this one.  I HIGHLY recomend it.,positive,This coffee pot is amazing!  The coffee is always hot and tastes wonderful!  A friend told me about this system and after going through too many coffee pots a year I tried this one.  I HIGHLY recomend it.,coffee pot amaze coffee always hot taste wonderful friend tell system go many coffee pot year try one highly recomend,20
19-Aug-19,Marg Thomas,,"I like it so far, just hope it doesn't leak from the bottom like the last one did",positive,"I like it so far, just hope it doesn't leak from the bottom like the last one did",like far hope leak bottom like last one,8
30-Dec-20,byron beam,,"Doesn't keep it as hot as I prefer, but not too bad. Simple to use.",positive,"Doesn't keep it as hot as I prefer, but not too bad. Simple to use.",keep hot prefer bad simple use,6
3-Mar-17,CPW,,Replaces my other one after 6 years of daily usage. So handy and can't beat it for the price.,positive,Replaces my other one after 6 years of daily usage. So handy and can't beat it for the price.,replaces one year daily usage handy beat price,8
7-Jan-20,Debbie C,,This is my 3rd coffee pot like this....i love the flavor and how there's no glass pot to break.,positive,This is my 3rd coffee pot like this....i love the flavor and how there's no glass pot to break.,3rd coffee pot like love flavor glass pot break,9
5-Sep-18,This guy here,,makes good amount like design,positive,makes good amount like design,make good amount like design,5
29-Aug-18,Amazon Customer,,This is my favorite coffee maker,positive,This is my favorite coffee maker,favorite coffee maker,3
26-Feb-19,Michael Kearns,,"What a great machine. I've had all kinds of coffee makers, but this is so easy to use, clean, and enjoy! 5 stars!",positive,"What a great machine. I've had all kinds of coffee makers, but this is so easy to use, clean, and enjoy! 5 stars!",great machine kind coffee maker easy use clean enjoy star,10
12-Mar-18,Amazon Customer,,Bought for my son and daugher in law and they love it:),positive,Bought for my son and daugher in law and they love it:),bought son daugher law love,5
25-Jun-21,Deborah Fuller,,this is a great coffee pot,positive,this is a great coffee pot,great coffee pot,3
13-Apr-13,Mom8691,,This is my second Brew Station. The best part is no carafe to wash or break. The coffee brews quickly. Pouring is a one hand operation. Coffee stays hot for up to 3 hours. I would not go back to a carafe style brewer.,positive,This is my second Brew Station. The best part is no carafe to wash or break. The coffee brews quickly. Pouring is a one hand operation. Coffee stays hot for up to 3 hours. I would not go back to a carafe style brewer.,second brew station best part carafe wash break coffee brew quickly pour one hand operation coffee stay hot hour would go back carafe style brewer,25
10-Nov-16,Eyelyn,,"I absolutely love this brew station coffee maker. Had an earlier version that leaked. Not this one!! Easy to use, no spills.",positive,"I absolutely love this brew station coffee maker. Had an earlier version that leaked. Not this one!! Easy to use, no spills.",absolutely love brew station coffee maker early version leak one easy use spill,13
25-Mar-15,Cautious Shopper,,"After several coffee makers finally found one that makes a good cup of coffee, and keeps it hot and tasting good hours later.",positive,"After several coffee makers finally found one that makes a good cup of coffee, and keeps it hot and tasting good hours later.",several coffee maker finally find one make good cup coffee keep hot taste good hour later,16
30-Apr-15,shannon anglin,,Love this coffee pot first one i got leaked they took it right back got me a new one no questions asked new one works great!,positive,Love this coffee pot first one i got leaked they took it right back got me a new one no questions asked new one works great!,love coffee pot first one get leak take right back get new one question ask new one work great,19
16-Nov-18,Sarah,,Has been better than expected! Love this! Makes the right amount of coffee we need at a time.,positive,Has been better than expected! Love this! Makes the right amount of coffee we need at a time.,good expect love make right amount coffee need time,9
6-Sep-17,William J Helm III,,Greatest drip coffee system we've ever used! The only improvement would be to have a much smoother interior so you can wipe it dry after washing. By the way the washing is also very easy and simple! I would recommend this system.,positive,Greatest drip coffee system we've ever used! The only improvement would be to have a much smoother interior so you can wipe it dry after washing. By the way the washing is also very easy and simple! I would recommend this system.,great drip coffee system ever use improvement would much smooth interior wipe dry wash way washing also easy simple would recommend system,22
25-Dec-13,R. Henderson,One,"I bought this for my husband and he seems to like it.  Really great features of dispensing 1 cup at a time and holding the coffee warm for hours if needed.  Programmable, easy to clean and set up.",positive,"I bought this for my husband and he seems to like it.  Really great features of dispensing 1 cup at a time and holding the coffee warm for hours if needed.  Programmable, easy to clean and set up.",buy husband seem like really great feature dispense cup time hold coffee warm hour need programmable easy clean set,19
21-Apr-15,Serendipity719,,"Great price from the outlet/warehouse deals, got warranty, used since Christmas and would never want another kind of coffee maker again!",positive,"Great price from the outlet/warehouse deals, got warranty, used since Christmas and would never want another kind of coffee maker again!",great price outlet warehouse deal get warranty use since christmas would never want another kind coffee maker,17
21-Sep-19,Bargain shopper,,Love this coffee maker!!!,positive,Love this coffee maker!!!,love coffee maker,3
12-May-21,Mark J. Okesson,,I set it up the night before and wake up to freshly brewed coffee,positive,I set it up the night before and wake up to freshly brewed coffee,set night wake freshly brew coffee,6
20-Oct-18,J. Meghann Carvin,,I love this coffee maker.,positive,I love this coffee maker.,love coffee maker,3
20-Jun-16,MariaJ,,I love that now my boyfriend does not stain the counter! no more spills!,positive,I love that now my boyfriend does not stain the counter! no more spills!,love boyfriend stain counter spill,5
14-Jan-15,Will Thompson,,Makes great coffee.  I like the options for different brew strengths.  It is great to be able to set it for brewing a small batch when I'm the only one drinking coffee in the morning.,positive,Makes great coffee.  I like the options for different brew strengths.  It is great to be able to set it for brewing a small batch when I'm the only one drinking coffee in the morning.,make great coffee like option different brew strength great able set brew small batch one drinking coffee morning,18
9-Feb-17,Golden Beetle,,"makes great coffee, multiple options and easy to remove parts for cleaning.",positive,"makes great coffee, multiple options and easy to remove parts for cleaning.",make great coffee multiple option easy remove part cleaning,9
29-Jun-13,TPas,,"Had this coffee machine for a couple of months and love the coffee pot-free design. Modular pieces help in cleaning. Always seem to spill last bit of water during set-up when pouring from coffee-reservoir to water-reservoir, perhaps because I'm not that patient in my pouring. Makes a great pot of coffee. Haven't played around with too many of the options just yet except for the delayed brewing which is easy enough. Pleased with purchase to date.",positive,"Had this coffee machine for a couple of months and love the coffee pot-free design. Modular pieces help in cleaning. Always seem to spill last bit of water during set-up when pouring from coffee-reservoir to water-reservoir, perhaps because I'm not that patient in my pouring. Makes a great pot of coffee. Haven't played around with too many of the options just yet except for the delayed brewing which is easy enough. Pleased with purchase to date.",coffee machine couple month love coffee pot free design modular piece help cleaning always seem spill last bit water set pour coffee reservoir water reservoir perhaps patient pouring make great pot coffee play around many option yet except delayed brewing easy enough pleased purchase date,45
17-Jul-16,Al_Kydah,2,YAY!! No more going to the Goodwill store to try and find yet another carafe to buy!,positive,YAY!! No more going to the Goodwill store to try and find yet another carafe to buy!,yay go goodwill store try find yet another carafe buy,10
30-Apr-17,Alma S. Evett,One,This is our 2nd Hamilton Beach 12-Cup Coffee Maker.  My husband and I enjoy this one a great deal more than one we used for multi-years.  Particularly like the way water reservoir is easily filled.  Also like gage showing how many cups of coffee remain in coffee maker.,positive,This is our 2nd Hamilton Beach 12-Cup Coffee Maker.  My husband and I enjoy this one a great deal more than one we used for multi-years.  Particularly like the way water reservoir is easily filled.  Also like gage showing how many cups of coffee remain in coffee maker.,2nd hamilton beach 12 cup coffee maker husband enjoy one great deal one use multi year particularly like way water reservoir easily fill also like gage show many cup coffee remain coffee maker,33
23-Nov-16,Rob,,No more carafe! No more burnt coffee!,positive,No more carafe! No more burnt coffee!,carafe burnt coffee,3
14-May-17,Lynn,One,I bought this as a gift and the recipient is enjoying.  I was reasonably priced and I love that there is no carafe to clean up!,positive,I bought this as a gift and the recipient is enjoying.  I was reasonably priced and I love that there is no carafe to clean up!,bought gift recipient enjoy reasonably price love carafe clean,9
28-Jul-18,Suman,,Great product. I am able to brew coffee in minutes and easy to clean and refill.,positive,Great product. I am able to brew coffee in minutes and easy to clean and refill.,great product able brew coffee minute easy clean refill,9
10-Mar-14,maurey,,"It seems than just filling up your carafe with water .  I do like the look of it though A little built in light would have been nice, so you could see where the coffee is filling up in the mug The keep warm feature is great and the coffee doesn't burn",positive,"It seems than just filling up your carafe with water .  I do like the look of it though A little built in light would have been nice, so you could see where the coffee is filling up in the mug The keep warm feature is great and the coffee doesn't burn",seem fill carafe water like look though little build light would nice could see coffee fill mug keep warm feature great coffee burn,23
17-Jul-19,Daniel Soderquist,,Good for coffee making.,positive,Good for coffee making.,good coffee making,3
20-Jan-21,Frank L Sr.,,Makes a great cup of coffee stays hot and easy load  Mornings are more enjoyable.,positive,Makes a great cup of coffee stays hot and easy load  Mornings are more enjoyable.,make great cup coffee stay hot easy load morning enjoyable,10
3-Nov-17,Amazon Customer,,"makes coffee very well, not as good as my aeropress but still quite good",positive,"makes coffee very well, not as good as my aeropress but still quite good",make coffee well good aeropress still quite good,8
21-Jul-17,Ronald G. Marinelli,,"This is the third Hamilton Beach coffee maker I have purchased. This model is the best one so far. The others had a removable water tank mounted on the side of the machine, and I experienced leaking from both of those models. Also the button or bar pushed to release the coffee is way more easily engaged on this model.",positive,"This is the third Hamilton Beach coffee maker I have purchased. This model is the best one so far. The others had a removable water tank mounted on the side of the machine, and I experienced leaking from both of those models. Also the button or bar pushed to release the coffee is way more easily engaged on this model.",third hamilton beach coffee maker purchase model best one far others removable water tank mount side machine experience leak model also button bar push release coffee way easily engage model,30
17-Mar-17,Jimmyb,,"Arrived late, but the coffee maker is great.",positive,"Arrived late, but the coffee maker is great.",arrive late coffee maker great,5
16-Jun-13,Leslie Ridgeway,,I love this upgraded version. It is smaller and takes up less room on the counter. It works great and all the bad reviews are I think operator error. No splashing not dripping no problems at all. Great product. I would buy it again when this one goes south.,positive,I love this upgraded version. It is smaller and takes up less room on the counter. It works great and all the bad reviews are I think operator error. No splashing not dripping no problems at all. Great product. I would buy it again when this one goes south.,love upgraded version small take less room counter work great bad review think operator error splash drip problem great product would buy one go south,25
11-Jan-20,Jump,,"Great coffee maker, brews fast and easy to clean.",positive,"Great coffee maker, brews fast and easy to clean.",great coffee maker brew fast easy clean,7
22-Nov-13,Kathy Biesheuvel,,"This unit manages to keep coffee hot without making it bitter or acquiring a ""scorched"" taste.  It is easy to use, easy to program, and completely meets my expectations.",positive,"This unit manages to keep coffee hot without making it bitter or acquiring a ""scorched"" taste.  It is easy to use, easy to program, and completely meets my expectations.",unit manage keep coffee hot without make bitter acquire scorched taste easy use easy program completely meet expectation,18
28-Jun-19,Eileen Rozborski,,I love this coffee maker it is very easy to use and convience.,positive,I love this coffee maker it is very easy to use and convience.,love coffee maker easy use convience,6
26-Feb-15,CornwallGal,One,My favorite thing about this coffee maker is that there is no glass carafe. I've been using this for over a year and I've had no problems with it as of yet.,positive,My favorite thing about this coffee maker is that there is no glass carafe. I've been using this for over a year and I've had no problems with it as of yet.,favorite thing coffee maker glass carafe use year problem yet,10
1-Jan-21,paula stark,,it is perfect for me 80year old woman  that desires good coffee with the ease of making it,positive,it is perfect for me 80year old woman  that desires good coffee with the ease of making it,perfect 80year old woman desire good coffee ease make,9
23-Apr-19,Troy D Lane,,Well designed and easy to use.,positive,Well designed and easy to use.,well design easy use,4
30-Jul-13,Lori G,,"I absolutely love this coffee maker. I do not like the Keurig system, and this is the perfect alternative. I have had no issues at all with this maker. I really love the feature of the keep warm setting. It's so great to just pass by and put exactly how much coffee I want into my mug. This is really easy to clean too. It's just a great coffee maker!!",positive,"I absolutely love this coffee maker. I do not like the Keurig system, and this is the perfect alternative. I have had no issues at all with this maker. I really love the feature of the keep warm setting. It's so great to just pass by and put exactly how much coffee I want into my mug. This is really easy to clean too. It's just a great coffee maker!!",absolutely love coffee maker like keurig system perfect alternative issue maker really love feature keep warm set great pass put exactly much coffee want mug really easy clean great coffee maker,31
3-Feb-20,Kate,,Very easy to use..great for cold coffee,positive,Very easy to use..great for cold coffee,easy use great cold coffee,5
15-Nov-17,Amazon Customer,,We like our coffee maker,positive,We like our coffee maker,like coffee maker,3
29-Jun-21,Joseph G. Teague,,Just press your cup & fill her up!,positive,Just press your cup & fill her up!,press cup fill,3
12-Jul-19,A. J. Berke,,Coffee stays hot and doesn’t burn.,positive,Coffee stays hot and doesn’t burn.,coffee stay hot burn,4
5-Jan-20,Araceli Zavala,,We have went thru 3 of these in the last 15years. We love it.,positive,We have went thru 3 of these in the last 15years. We love it.,go thru last 15years love,5
8-Mar-18,Amazon Customer,,Great pot! Really enjoy it and have no complaints.,positive,Great pot! Really enjoy it and have no complaints.,great pot really enjoy complaint,5
25-Jan-15,Special Education Teacher,,This is the best coffee maker that I have ever owned. It makes good coffee and the convenience makes it even better. I love it!,positive,This is the best coffee maker that I have ever owned. It makes good coffee and the convenience makes it even better. I love it!,best coffee maker ever own make good coffee convenience make even well love,13
10-Nov-16,MTH,One,"Very nice Coffee Maker for the price. Good Design, a lot of different settings. We came from one of the expensive ($180) CuisinArt programmable coffee makers and when that died, we decided to go with this one. I like how there is no Carafe and you just push to dispense how much coffee you want. Very nice. I also experience the issue when you lift the lid, some of the water from the condensation runs down the back of the coffee maker and all over the counter. If you lift the lid slowly, the water drains back into the coffee maker. Problem solved. It's only water, so no reason to give any negative marks for it. Very easy to clean and assemble.",positive,"Very nice Coffee Maker for the price. Good Design, a lot of different settings. We came from one of the expensive ($180) CuisinArt programmable coffee makers and when that died, we decided to go with this one. I like how there is no Carafe and you just push to dispense how much coffee you want. Very nice. I also experience the issue when you lift the lid, some of the water from the condensation runs down the back of the coffee maker and all over the counter. If you lift the lid slowly, the water drains back into the coffee maker. Problem solved. It's only water, so no reason to give any negative marks for it. Very easy to clean and assemble.",nice coffee maker price good design lot different setting come one expensive 180 cuisinart programmable coffee maker die decide go one like carafe push dispense much coffee want nice also experience issue lift lid water condensation run back coffee maker counter lift lid slowly water drain back coffee maker problem solve water reason give negative mark easy clean assemble,59
9-Sep-15,Don Hoang,One,"Highly recommended!  I liked the old model and I like the new one even more.  It's more compact, easier to fill with water and easier to clean.  My only (minor) criticism is the rubber feet at the bottom tend to come off it you slide the appliance around on the counter.",positive,"Highly recommended!  I liked the old model and I like the new one even more.  It's more compact, easier to fill with water and easier to clean.  My only (minor) criticism is the rubber feet at the bottom tend to come off it you slide the appliance around on the counter.",highly recommend like old model like new one even compact easy fill water easy clean minor criticism rubber foot bottom tend come slide appliance around counter,26
2-May-15,TFM,One,IT is still working well several months after our purchase - I think it is close to a year.  It drips a little slower than our previous model but it's only a matter of a couple of minutes.,positive,IT is still working well several months after our purchase - I think it is close to a year.  It drips a little slower than our previous model but it's only a matter of a couple of minutes.,still work well several month purchase think close year drip little slow previous model matter couple minute,17
8-Nov-19,Joy,,I love my new Hamilton Beach coffee maker! Brewing coffee is so easy and stays warm for a couple hours! Love this!,positive,I love my new Hamilton Beach coffee maker! Brewing coffee is so easy and stays warm for a couple hours! Love this!,love new hamilton beach coffee maker brew coffee easy stay warm couple hour love,14
28-Oct-20,Daniel,,Very easy to clean and take apart,positive,Very easy to clean and take apart,easy clean take apart,4
15-Dec-19,Joe Winskas,,Set it every night & ready when I wake up & no pot to break!,positive,Set it every night & ready when I wake up & no pot to break!,set every night ready wake pot break,7
25-Jun-14,Mary Crandall,,Reasonably priced - does not leak like my old Cusinart.  I can remove the water container (easier than filling it from a jug).  Very happy with it.,positive,Reasonably priced - does not leak like my old Cusinart.  I can remove the water container (easier than filling it from a jug).  Very happy with it.,reasonably price leak like old cusinart remove water container easy fill jug happy,13
12-Mar-19,Jerrika Briand,,"Temperature , easy to clean, and easy to use are good, but I like more glass carafe.",positive,"Temperature , easy to clean, and easy to use are good, but I like more glass carafe.",temperature easy clean easy use good like glass carafe,9
13-Dec-13,hillbilly,,"My old Brewstation Deluxe, which I bought in 2005, is still going strong, but I wanted a backup.  The new Summit arrived today, and I washed it and tried it out.  The coffee is every bit as good, and I really like the design.  Life is better with a good mug of coffee.  Hamilton Beach makes the best.",positive,"My old Brewstation Deluxe, which I bought in 2005, is still going strong, but I wanted a backup.  The new Summit arrived today, and I washed it and tried it out.  The coffee is every bit as good, and I really like the design.  Life is better with a good mug of coffee.  Hamilton Beach makes the best.",old brewstation deluxe buy 2005 still go strong want backup new summit arrive today wash try coffee every bit good really like design life well good mug coffee hamilton beach make best,32
11-Oct-18,Lesli L. Mays,,Only one I use my fourth one,positive,Only one I use my fourth one,one use fourth one,4
4-May-18,Daniel S. Thatcher,,Great coffee maker. This is our second one but we got almost 5 years out of the first. Keeps the coffee fresher and hotter!,positive,Great coffee maker. This is our second one but we got almost 5 years out of the first. Keeps the coffee fresher and hotter!,great coffee maker second one get almost year first keep coffee fresher hotter,13
3-Jun-15,fast and fun. enjoying it immensely,,Purchased it for a family member and he really likes it.  Upgraded model to the one he has had for many many years,positive,Purchased it for a family member and he really likes it.  Upgraded model to the one he has had for many many years,purchase family member really like upgrade model one many many year,11
25-Mar-14,Jacob L Harris,,This is a great coffee maker for the money.  I had a BUNN that quit working after 10 years of service.  I don't think this will work for 10 years but for the price it works great and is programmable.,positive,This is a great coffee maker for the money.  I had a BUNN that quit working after 10 years of service.  I don't think this will work for 10 years but for the price it works great and is programmable.,great coffee maker money bunn quit work 10 year service think work 10 year price work great programmable,18
2-Mar-16,SUNSHINE,,"love,love,love this was a replacement of a prior one that wore out;  ssssoooo much better than a krups; I've had them too....and taken them back.",positive,"love,love,love this was a replacement of a prior one that wore out;  ssssoooo much better than a krups; I've had them too....and taken them back.",love love love replacement prior one wear ssssoooo much good krups take back,13
12-Nov-15,Rebecca baldauf,,All I can say is......love it!! A fresh cup of coffee everytime without the expense of a kurig,positive,All I can say is......love it!! A fresh cup of coffee everytime without the expense of a kurig,say love fresh cup coffee everytime without expense kurig,9
17-Jun-17,ACravalho,,"GREAT PRODUCT, Arrived very quickly and works GREAT!!",positive,"GREAT PRODUCT, Arrived very quickly and works GREAT!!",great product arrive quickly work great,6
1-May-16,Michael P. Riley,,"Great coffee maker, and keeps coffee fresh and tasteful for hours.",positive,"Great coffee maker, and keeps coffee fresh and tasteful for hours.",great coffee maker keep coffee fresh tasteful hour,8
16-May-16,RocketJay - Houston,,"I am very happy with the no carafe to clean daily......It is quite easy and simple to use, and I have had mine for almost two months.  I can make a whole pot or two cups.",positive,"I am very happy with the no carafe to clean daily......It is quite easy and simple to use, and I have had mine for almost two months.  I can make a whole pot or two cups.",happy carafe clean daily quite easy simple use mine almost two month make whole pot two cup,17
26-Sep-17,sandalsinmexico,,2nd one. works great.,positive,2nd one. works great.,2nd one work great,4
13-Dec-13,Tammy Sibert,,"This item is perfect, easy to use, so nice not to have a carafe to hassle with!! I love having the ice coffee feature as well!  We haven't had it for very long but so far it is perfect for  us!",positive,"This item is perfect, easy to use, so nice not to have a carafe to hassle with!! I love having the ice coffee feature as well!  We haven't had it for very long but so far it is perfect for  us!",item perfect easy use nice carafe hassle love ice coffee feature well long far perfect u,16
15-Jul-16,shoppingdad,One,works great and it has a small footprint. I love being able to dispense what I need and no worry about breaking the carafe!,positive,works great and it has a small footprint. I love being able to dispense what I need and no worry about breaking the carafe!,work great small footprint love able dispense need worry break carafe,11
15-Oct-17,David G.,,Good coffee maker!,positive,Good coffee maker!,good coffee maker,3
29-Jul-13,Kathy Meacham,,this makes a good cup of coffee and is easy to dispense to different cup sizes. preparation can get a little messy when dealing with pouring water in the machine but the goods out weigh the bads.,positive,this makes a good cup of coffee and is easy to dispense to different cup sizes. preparation can get a little messy when dealing with pouring water in the machine but the goods out weigh the bads.,make good cup coffee easy dispense different cup size preparation get little messy deal pour water machine good weigh bad,20
2-Mar-16,J. Devine,,"This coffee pot is fantastic, don't know what people are complaining about. This coffee pot delivers very well. I find that I leave the warmer on for 4 hours, and it does a great job of not destroying the flavor. Obviously the longer the coffee sits it loses some of the flavor, but unlike previous pots I have had over the years this one does not burn the coffee within a half hour to useless burnt offerings. Thanks Hamilton Beach - you have delivered well on this one. Pros - keeps well, easy to set up, great coffee consistently cons - have to make sure you rinse the coffee pot out well every time, could be very difficult to clean if you leave coffee in it for extended time (more than a day)",positive,"This coffee pot is fantastic, don't know what people are complaining about. This coffee pot delivers very well. I find that I leave the warmer on for 4 hours, and it does a great job of not destroying the flavor. Obviously the longer the coffee sits it loses some of the flavor, but unlike previous pots I have had over the years this one does not burn the coffee within a half hour to useless burnt offerings. Thanks Hamilton Beach - you have delivered well on this one. Pros - keeps well, easy to set up, great coffee consistently cons - have to make sure you rinse the coffee pot out well every time, could be very difficult to clean if you leave coffee in it for extended time (more than a day)",coffee pot fantastic know people complain coffee pot delivers well find leave warmer hour great job destroy flavor obviously long coffee sit lose flavor unlike previous pot year one burn coffee within half hour useless burnt offering thanks hamilton beach deliver well one pro keep well easy set great coffee consistently con make sure rinse coffee pot well every time could difficult clean leave coffee extended time day,68
6-Jan-17,Amazon Customer,,Love it. The coffee tastes amazing.,positive,Love it. The coffee tastes amazing.,love coffee taste amazing,4
15-Feb-17,rw0540,,I really like it so far. I had an old version of this one so is nice having a newer and BPA free maker.,positive,I really like it so far. I had an old version of this one so is nice having a newer and BPA free maker.,really like far old version one nice new bpa free maker,11
6-Oct-19,Francesca kennedy,,I love it! This is the third one I will never buy a different one again,positive,I love it! This is the third one I will never buy a different one again,love third one never buy different one,7
9-Jul-14,tia marina,,my family and i we are very please with  this coffeemaker its easy to use it an keep more clean where you placeit and the price cheapest,positive,my family and i we are very please with  this coffeemaker its easy to use it an keep more clean where you placeit and the price cheapest,family please coffeemaker easy use keep clean placeit price cheapest,10
3-Feb-14,old nerd,,I have used an earlier model of this brand from 11-2008 to 1-2013...8 plus years with out a fault...Suddenly it died ... I like my NEW maker even better...,positive,I have used an earlier model of this brand from 11-2008 to 1-2013...8 plus years with out a fault...Suddenly it died ... I like my NEW maker even better...,use early model brand 11 2008 2013 plus year fault suddenly die like new maker even well,17
26-Dec-15,K. Kort,,"So far, this is great! Very easy to make coffee and no leaks. I love the dispenser.",positive,"So far, this is great! Very easy to make coffee and no leaks. I love the dispenser.",far great easy make coffee leak love dispenser,8
23-Mar-16,Billie,One,"No harder to maintain than any other coffee maker, super cool dispensing mechanism, the girls in the office enjoy it every day! Great price!",positive,"No harder to maintain than any other coffee maker, super cool dispensing mechanism, the girls in the office enjoy it every day! Great price!",harder maintain coffee maker super cool dispense mechanism girl office enjoy every day great price,15
31-Dec-13,Jake,,Switched from a Keurig model. This is a better product.  Easy to use and don't have to bother with overpriced Kcups.  The dispenser is a wonderful feature and I love that it just stores inside.,positive,Switched from a Keurig model. This is a better product.  Easy to use and don't have to bother with overpriced Kcups.  The dispenser is a wonderful feature and I love that it just stores inside.,switch keurig model good product easy use bother overpriced kcups dispenser wonderful feature love store inside,16
18-Dec-19,elizabeth kane,,My favorite coffee maker yet!,positive,My favorite coffee maker yet!,favorite coffee maker yet,4
26-Feb-17,TomC,,"Our second one, we love it! Love the cup at a time dispenser.",positive,"Our second one, we love it! Love the cup at a time dispenser.",second one love love cup time dispenser,7
29-Aug-16,Frank Martino,,Compared to similar coffee makers (especially those using carafes) it's five stars. There are of course other ways to make coffee that are better but they aren't as convenient.,positive,Compared to similar coffee makers (especially those using carafes) it's five stars. There are of course other ways to make coffee that are better but they aren't as convenient.,compare similar coffee maker especially use carafe five star course way make coffee good convenient,15
24-Dec-17,Dallas Sub Sailor,,Works well now. Let's see how it does over the long haul.,positive,Works well now. Let's see how it does over the long haul.,work well let see long haul,6
26-Feb-16,Alex Korzha,,The coffee tastes good. Glad I didn't believe bad reviews about the taste.,positive,The coffee tastes good. Glad I didn't believe bad reviews about the taste.,coffee taste good glad believe bad review taste,8
12-Sep-14,Patty 1sch,One,"I really like the idea of no carafe and being able to dispense the coffee right into the cup.  I had a similar coffeemaker for several years and didn't have a problem with it.  This one is noisy.  Noisy when it's making the coffee and noisy all the time it's on.  I like the fact that you can adjust the keep warm length up to 4 hours, though.  About a week after using it I noticed it was leaking so call the Hamilton Beach company.  They said it was due to condensation and that every time I finish using the coffeemaker I need to wipe out the area below the coffee tank.  It fills to about 1/2 inch every day!  That's a big negative!",positive,"I really like the idea of no carafe and being able to dispense the coffee right into the cup.  I had a similar coffeemaker for several years and didn't have a problem with it.  This one is noisy.  Noisy when it's making the coffee and noisy all the time it's on.  I like the fact that you can adjust the keep warm length up to 4 hours, though.  About a week after using it I noticed it was leaking so call the Hamilton Beach company.  They said it was due to condensation and that every time I finish using the coffeemaker I need to wipe out the area below the coffee tank.  It fills to about 1/2 inch every day!  That's a big negative!",really like idea carafe able dispense coffee right cup similar coffeemaker several year problem one noisy noisy make coffee noisy time like fact adjust keep warm length hour though week use notice leak call hamilton beach company say due condensation every time finish use coffeemaker need wipe area coffee tank fill inch every day big negative,56
5-Apr-16,Groovy Chick,,I love these kind of coffee pots... no dirty pots to worry about.,positive,I love these kind of coffee pots... no dirty pots to worry about.,love kind coffee pot dirty pot worry,7
24-Jun-19,Amazon Customer,,Easy cleaning and taste,positive,Easy cleaning and taste,easy cleaning taste,3
