Restaurant,Reviewer,Review,Metadata,Time,Pictures,7514,sentiment,cleaned_text
Collage - Hyatt Hyderabad Gachibowli,Avijit Chakraborthy,"The ambience was superb being a part of a 5-star property. The attendant was very well mannered and cooperative. The lunch buffet was really delicious and available at an affordable price. A definite must visit. This was my third visit to Collage, this time with my better half. A must try buffet place because of the variety of starters and desserts. Also the main course was good but in buffets I only dig the starters and desserts which were in abundance. Will go again soon!","13 Reviews , 9 Followers",5/26/2018 16:01,2,,positive,ambience superb part star property attendant well mannered cooperative lunch buffet really delicious available affordable price definite must visit third visit collage time good half must try buffet place variety starter dessert also main course good buffet dig starter dessert abundance go soon
Collage - Hyatt Hyderabad Gachibowli,George B.,"Friday afternoon, lunch, Collage - Hyatt Gachibowli. Awesome!! So being a foodie both me and my wife, when we have the option almost every time we’ll choose the buffet. So did today. The food was delicious, almost every each item was tasteful, very few were on the average side. They have 3 main counters, one with asian food, one continental, and one with soup, salads and desserts. The have have live chat counter and they will cook pizza and pasta if you have a request. I think that the stars of the day were salami pineapple salad and the blueberry cheese cake.
Ambiance was peaceful and having the option of eating outside (al fresco - Italian) is always a plus. Service very good, staff was quick and helpful. All in all, a very good experience.
Food 4/5
Ambiance 4/5
Service 5/5
Value 4/5","173 Reviews , 345 Followers",5/25/2018 17:29,7,,positive,friday afternoon lunch collage hyatt gachibowli awesome foodie wife option almost every time choose buffet today food delicious almost every item tasteful average side main counter one asian food one continental one soup salad desserts live chat counter cook pizza pasta request think star day salami pineapple salad blueberry cheese cake ambiance peaceful option eat outside al fresco italian always plus service good staff quick helpful good experience food ambiance service value
Collage - Hyatt Hyderabad Gachibowli,Mahuya Saha,"Simply yuuum, last weekend we stayed there for Two night with our two months old daughter. The Staff (Rani, Chef Surender, Indranil (IRD manager) were very good, extreamly friendly, made us feel like home. Each and every dishes were great, everything was fresh good quality food. Can be recommended to all kind of leisure / business tourists or locals.","37 Reviews , 421 Followers",5/21/2018 21:30,2,,positive,simply yuuum last weekend stay two night two month old daughter staff rani chef surender indranil ird manager good extreamly friendly make u feel like home every dish great everything fresh good quality food recommend kind leisure business tourist local
Collage - Hyatt Hyderabad Gachibowli,Sushil Pandey,"A very good place to dine in. The place is equipped with very comfortable seating, especially the alfresco seating is just great and the staff is very courteous. Buffet spread is nice too both in taste and presentation of food. Also, they go an extra mile to meet your preferances if you have any.
Kudos to team collage!","53 Reviews , 273 Followers",5/16/2018 17:26,3,,positive,good place dine place equip comfortable seat especially alfresco seating great staff courteous buffet spread nice taste presentation food also go extra mile meet preferances kudos team collage
Collage - Hyatt Hyderabad Gachibowli,Nitesh Aggarwal,"A sheer disappointment on 12th May 2018 at the buffet dinner . The food was served cold , the service wasn’t up to the mark . The only please take thing was the chef guiding us through the course of the meal . The bill was a hand written one with no copy provided . The balance cash was returned after half an hour . Even though I’m a member of their “Club At The Hyatt” , I wasn’t given the membership benefit I was entitled to . Utter useless service and truly disappointed . You surely lost a loyal customer .","4 Reviews , 9 Followers",5/12/2018 22:53,0,,negative,sheer disappointment 12th may 2018 buffet dinner food serve cold service mark please take thing chef guide u course meal bill hand write one copy provide balance cash return half hour even though member club hyatt give membership benefit entitle utter useless service truly disappointed surely lose loyal customer
Collage - Hyatt Hyderabad Gachibowli,Shaifali Mehrotra,"We went there for a Buffet Breakfast and it is definitely one of the best spreads. You think about a breakfast dish and it will be there be north Indian, south indian or english delicacies. It has it all.

The fact that there were no Mangoes (its the season) was quite disappointing. Also there could have been more varieties of Paratha as there was only one Subz Paratha.

The ambience is impeccable. They have indoor as well as outdoor seating. The indoor is very comfortable and the outdoor is fun with great view and kids play area.

Very courteous and polite staff.

Will definitely revisit.

The place is famous for their lunch/dinner buffet so hoping to have that the next time. 🙂","70 Reviews , 245 Followers",4/28/2018 20:55,10,,positive,go buffet breakfast definitely one best spread think breakfast dish north indian south indian english delicacy fact mango season quite disappointing also could variety paratha one subz paratha ambience impeccable indoor well outdoor seat indoor comfortable outdoor fun great view kid play area courteous polite staff definitely revisit place famous lunch dinner buffet hop next time
Collage - Hyatt Hyderabad Gachibowli,Rohit Karandikar,"We had lunch,Chef Pushkar personally guided us to our seat we had a warm welcome. Talking about the food taste is awesome,I had chicken kebab 5/5,pizza 5/5.plus the mushroom saute, Chocolate pastary5/5,strawberry mousse 4.6/5,Chocolate mousse 5/5.","2 Reviews , 6 Followers",4/25/2018 18:03,0,,positive,lunch chef pushkar personally guide u seat warm welcome talk food taste awesome chicken kebab pizza plus mushroom saute chocolate pastary5 strawberry mousse chocolate mousse
Collage - Hyatt Hyderabad Gachibowli,Aishwarya Sathe,"I had Al-a-cart menu for lunch, taste is awesum ,service was very appropriate.I had lassuni murg kabab 5/5, ramen 4.5/5,spaghetti aglio olio 4.5/5,pizza 5/5.plus the mushroom dish in live counter was too good.Finally coming on to deserts Chocolate delight 5/5,strawberry mouse 4.6/5,Linzer torte 5/5.","2 Reviews , 2 Followers",4/25/2018 17:56,0,,positive,al cart menu lunch taste awesum service appropriate lassuni murg kabab ramen spaghetti aglio olio pizza plus mushroom dish live counter good finally come desert chocolate delight strawberry mouse linzer torte
Collage - Hyatt Hyderabad Gachibowli,Tathagat Verma,"Excellent service.
Good seating. Especially outside.

The breakfast buffet is very good. Really appreciated the chef's professional and dedication. As I was staying in the hotel hence throughout the week, my experience with the staff and food was excellent.
The brew was good too.","196 Reviews , 615 Followers",4/16/2018 19:21,0,,positive,excellent service good seating especially outside breakfast buffet good really appreciate chef professional dedication stay hotel hence throughout week experience staff food excellent brew good
Collage - Hyatt Hyderabad Gachibowli,Jolly Belly,"After a not so filling dinner, we headed to Hyatt for desserts. I have been to this place last year for lunch. This time I was mesmerized by its ambience at night.

We ordered a cold coffee, cappuchino and two milkshakes. Each of which was an epitome of perfection. Loved the flavours and quality of the beverages we ordered.

Must try !!!

Follow me @jolly_belly_ on instagram 😃

Ambience 5/5
Food 5/5
*Costly ofcourse, its HYATT !!!","34 Reviews , 629 Followers",4/12/2018 14:11,3,,positive,filling dinner head hyatt dessert place last year lunch time mesmerize ambience night order cold coffee cappuchino two milkshake epitome perfection love flavour quality beverage order must try follow jolly_belly_ instagram ambience food costly ofcourse hyatt
Collage - Hyatt Hyderabad Gachibowli,Lovely Sharma,"It was good to be there ..it is just near to my working place...we went for buffet ..which was very good .
Server was attentive n eager to serve. Thanks you.","52 Reviews , 527 Followers",1/16/2018 22:13,0,,positive,good near work place go buffet good server attentive eager serve thanks
Collage - Hyatt Hyderabad Gachibowli,Jcunaht,"We went here for dinner and enjoyed the food, service and ambience. The hotel looks very good, bit of resort types in the middle of financial district concrete jungle. We had pasta and a veg dish along with rice and a dessert. Flavour was good but the dessert menu was not impressive. The lady who attended us was very helpful and warm.","32 Reviews , 48 Followers",12/30/2017 18:01,0,,positive,go dinner enjoy food service ambience hotel look good bit resort type middle financial district concrete jungle pasta veg dish along rice dessert flavour good dessert menu impressive lady attend u helpful warm
Collage - Hyatt Hyderabad Gachibowli,Sushrut Sawant,Great experience. Nice food. Enjoy the ambience. Service 5/5. Mainly the buffet description and menu options is comfortable to all. I liked the venue. Will visit again.,"1 Review , 36 Followers",9/29/2017 21:55,0,,positive,great experience nice food enjoy ambience service mainly buffet description menu option comfortable like venue visit
Collage - Hyatt Hyderabad Gachibowli,Golam Rasul,Absolutely lovedeliciously great combination of yummy crispy crunchy juicey university and divercity and integrity and constancy of Love -care - honor -relativly food bevrages ti serv the nation,"1 Review , 13 Followers",9/29/2017 18:06,0,,positive,absolutely lovedeliciously great combination yummy crispy crunchy juicey university divercity integrity constancy love care honor relativly food bevrages ti serv nation
Collage - Hyatt Hyderabad Gachibowli,Pradeep Kalwad,"Amazing food, amazing staff. Loved the buffet spread and the sunday brunch was outstanding, one of the best in the city. A must try guys. Go for it.","1 Review , 2 Followers",9/29/2017 13:07,0,,positive,amaze food amazing staff love buffet spread sunday brunch outstanding one best city must try guy go
Collage - Hyatt Hyderabad Gachibowli,Jerry,One great place for breakfast ! The buffet spread Is great and the service is impeccable! Loved everything on the menu! Had memorable time here! Happy Eating! :),"123 Reviews , 230 Followers",8/14/2017 20:32,0,,positive,one great place breakfast buffet spread great service impeccable loved everything menu memorable time happy eating
Collage - Hyatt Hyderabad Gachibowli,Abdull Ghan,Awesome hotel.. service is state of the art.. really enjoyed my stay here.. I was personally received by Chef Amit patra a wound full chef who made our stay worthwhile.,"1 Review , 2 Followers",7/19/2017 14:59,0,,positive,awesome hotel service state art really enjoy stay personally receive chef amit patra wound full chef make stay worthwhile
Collage - Hyatt Hyderabad Gachibowli,Raviteja Polavarapu,"For a tram dinner on a Thursday, I listed down few places and finally desided to go to “Collage – Hyatt Hyderabad Gachibowli”. I very shorty realized that it was a wrong choice.

Except the place, nothing was good. Specially the Menu and the food was not really good.

The items on the buffet were so limited that I hardly had anything to eat. Multi-Cuisines (On the website: Continental, Italian, North Indian, Chinese, Asian, Thai), but in reality only continental and Asian.

That too without a chicken starter in the continental department and the Fish served was so salty that it was not at all eatable. Not even a single Indian item was found in the entire menu.

So kindly revise your menu on Zomato.","2 Reviews , 2 Followers",7/14/2017 12:36,0,,negative,tram dinner thursday list place finally desided go collage hyatt hyderabad gachibowli shorty realize wrong choice except place nothing good specially menu food really good item buffet limited hardly anything eat multi cuisine website continental italian north indian chinese asian thai reality continental asian without chicken starter continental department fish serve salty eatable even single indian item find entire menu kindly revise menu zomato
Collage - Hyatt Hyderabad Gachibowli,Bazid Shariff,"My first stay in Hyatt and it was just awesome..! We had our dinner and breakfast at collage food, ambience was good and best part of Hyatt was their services which made me bowled... from room service to dinning they gave their best

I hope in my next visit can find some barbecues 😜","21 Reviews , 37 Followers",7/3/2017 13:47,2,,positive,first stay hyatt awesome dinner breakfast collage food ambience good best part hyatt service make bowl room service din give best hope next visit find barbecue
Collage - Hyatt Hyderabad Gachibowli,Shivani Mohan,Collage is an absolutely picturesque restaurant set amidst lush green environs of Hyatt Hyderabad Gachi Bowli. It is an all day dining restaurant with an open Italian style kitchen focusing on home style food. We tried the lunch buffet and it offered the best of international cuisine including European and Oriental and a good variety of local Andhra delicacies! The biggest plus point is the location and ambience. Chef is further working on a new menu and look which will be unveiled on 24 June 2017. Look forward to that!,"75 Reviews , 298 Followers",6/19/2017 15:41,9,,positive,collage absolutely picturesque restaurant set amidst lush green environs hyatt hyderabad gachi bowli day din restaurant open italian style kitchen focus home style food try lunch buffet offer best international cuisine include european oriental good variety local andhra delicacies big plus point location ambience chef work new menu look unveil 24 june 2017 look forward
Collage - Hyatt Hyderabad Gachibowli,Harsh Baldev (Feed Me & Co.),"#InvitedByRawPressery #BloggerHaul 

So, buffet breakfasts is something I particularly enjoy and the one I had at Collage, Hyatt Hyderabad was quite a decent one at that. 

Hyatt Gachibowli is a beautifully done property and Collage is one of its pretty restaurants. With a variety of options to choose from, the buffet breakfast a quite a steal.

From American favorites like muffins, donuts, waffles and croissants to Indian delicacies like Masala Dosa, Idli and Usal pav, most of the things were delectable. Fresh cut fruits, juices and salads, live omelet counter, tea, coffee, milk, different types of juices, a selection of breads, different types of jams and cheese, well, the list is endless. 

Overall, a lovely relaxed Sunday morning spent, this!

instagram.com","279 Reviews , 1948 Followers",6/4/2017 14:07,9,,positive,invitedbyrawpressery bloggerhaul buffet breakfast something particularly enjoy one collage hyatt hyderabad quite decent one hyatt gachibowli beautifully do property collage one pretty restaurant variety option choose buffet breakfast quite steal american favorite like muffin donut waffle croissant indian delicacy like masala dosa idli usal pav thing delectable fresh cut fruit juice salad live omelet counter tea coffee milk different type juice selection bread different type jam cheese well list endless overall lovely relaxed sunday morning spent instagram com
Zing's Northeast Kitchen,Rajasi,"The food is toooooooooo good. The interior and the ambiance both are very cozy. Only the staffs could have been a little more attentive.
The wash basin and toilet should have been as neat and clean as the restaurant.","6 Reviews , 2 Followers",5/22/2019 17:47,3,,positive,food toooooooooo good interior ambiance cozy staff could little attentive wash basin toilet neat clean restaurant
Zing's Northeast Kitchen,Neha Roy,The food is too good. The place is very cosy and will give you a homely vibe. People there just welcome you with a big heart and a broad smile. I’m in love with this restaurant.,"34 Reviews , 152 Followers",5/22/2019 17:37,1,,positive,food good place cosy give homely vibe people welcome big heart broad smile love restaurant
Zing's Northeast Kitchen,Yogender Pal,Excellent food but the service sucked !! The staff there are just not interested and they act as if they do a favour to you!! I might only go there for the food only !!,"2 Reviews , 356 Followers",5/19/2019 15:13,0,,negative,excellent food service suck staff interested act favour might go food
Zing's Northeast Kitchen,Kate Midelton,"After so many of goody goody excellent reviews I been there n i was very excited to taste the foodz I was missing northeast taste🤤 but sorry to say it was not upto the mark it was ok chalega type , being a northeast I know wat it should taste","10 Reviews , 1 Follower",5/13/2019 14:52,0,,negative,many goody goody excellent review excited taste foodz miss northeast taste sorry say upto mark ok chalega type northeast know wat taste
Zing's Northeast Kitchen,Syed Faraan Ahmed,"This place has always been polite and friendly, the lady who has been taking care of this place is like a superwoman.. who make sure that no one goes unhappy..no matter how busy this place is that lady always have a happy to serve expression.. i always come to this place on my off days.","2 Reviews , 20 Followers",5/5/2019 21:02,0,,positive,place always polite friendly lady take care place like superwoman make sure one go unhappy matter busy place lady always happy serve expression always come place day
Zing's Northeast Kitchen,Kunal Dutta,"Very authentic food, different from what you get elsewhere in Hyderabad. Their dumplings, pork ribs, beef fry, everything was awesome. Great job !","4 Reviews , 5 Followers",5/5/2019 13:47,0,,positive,authentic food different get elsewhere hyderabad dumpling pork rib beef fry everything awesome great job
Zing's Northeast Kitchen,Gyan,"The authentic taste of North East Indian delicacies, one will find here with mouthwatering dishes. Good place good location. But the quantity of food per dish served is little smaller.","30 Reviews , 12 Followers",5/2/2019 19:48,0,,positive,authentic taste north east indian delicacy one find mouthwatering dish good place good location quantity food per dish serve little small
Zing's Northeast Kitchen,Bastab Chakraborty,"Couldn't resist posting this review. Has been visiting this place since the time it opened - has been there multiple times. Never before felt this urge of posting a review since the food always stood out and dominated the service.

But nothing changed over the time in terms of service, rather it's turned worse over time. There can't be an excuse of quality of food in exchange of service. If food is the only yardstick, they fail to beat that as well. Dishes are pretty authentic but equally monotonous in taste.

As a customer, I would rather not visit to wait for two ordered dishes for an hour. Worse food that can be had sooner is always better than slightly better food with infinitely worse service.","36 Reviews , 95 Followers",5/1/2019 22:38,0,,negative,resist post review visit place since time open multiple time never felt urge post review since food always stand dominate service nothing change time term service rather turn bad time excuse quality food exchange service food yardstick fail beat well dish pretty authentic equally monotonous taste customer would rather visit wait two ordered dish hour bad food sooner always good slightly good food infinitely bad service
Zing's Northeast Kitchen,Raisa Bhatia,"Have been to this place so many times that I’ve lost count. Great food, (especially the beef and pork dishes, although at times some of them seem similar)
Good value for money... be patient for the service. Worth visiting at least once, then give it a chance to win you over","4 Reviews , 71 Followers",4/23/2019 19:24,0,,positive,place many time lose count great food especially beef pork dish although time seem similar good value money patient service worth visit least give chance win
Zing's Northeast Kitchen,Devrath Khara,"Went there after hearing a lot of buzz about this being a go to North Eastern place, but such a bummer!
Ambience : 1star: the place doesn't not have exhaust or ventilation and has only 2 ACs which seemed to not work. it's connected to the kitchen so was smelling of the meat. No music. We were asked to occupy a table which had used plates still kept.
Service: 1 star. The staff didn't seem very welcoming and had be prompted twice or thrice before they attended to us.
Not to mention it took them 30 minutes just to get the mocktails(we already read about their slow service so was expecting it)
Non veg food: momos were very average like that of zomos may be.
Veg: the ramyum noodles were literally veg Maggi! Very misleading name and price.
Veg kimchi rice was stale and smelling of old rice.","3 Reviews , 4 Followers",4/19/2019 22:59,0,,negative,go hear lot buzz go north eastern place bummer ambience 1star place exhaust ventilation acs seem work connect kitchen smell meat music ask occupy table use plate still keep service star staff seem welcoming prompt twice thrice attend u mention take 30 minute get mocktails already read slow service expect non veg food momos average like zomos may veg ramyum noodle literally veg maggi misleading name price veg kimchi rice stale smelling old rice
Zing's Northeast Kitchen,Saikrishna Pothuri,"It's amazing for the people who eat Beef & Pork. The Lemon Grass Chicken was good too.

I only eat chicken but I have seen that all the dishes were very well cooked and the texture was nice. My friends loved them.

Must visit for the people who like Beef or Pork or North East Food.","90 Reviews , 148 Followers",4/11/2019 21:14,6,,positive,amaze people eat beef pork lemon grass chicken good eat chicken see dish well cook texture nice friend love must visit people like beef pork north east food
Zing's Northeast Kitchen,Shilpa Reddy,"Amazing amazing amazing
The best place to have all kind of pork dishes. they are just cooked to perfection, honestly better than the 5 star restaurants in town.
Amazing food for amazing prices.
Super budget friendly

So happie to have found this place for my pork fix.
Added to weekly outing to my schedule.","66 Reviews , 237 Followers",4/10/2019 12:24,0,,positive,amaze amaze amaze best place kind pork dish cook perfection honestly good star restaurant town amazing food amaze price super budget friendly happie find place pork fix add weekly out schedule
Zing's Northeast Kitchen,Piyali Ghosh,"Had heard about this place from a colleague of mine, post which I decided to try it myself. A quaint little place opposite SLN Terminus, this joint serves authentic Tibetan cuisine and is a pork and beef lover's delight. We had ordered Minty Cucumber in mocktails, a Korean appetizer Tangsuyuk, Kalbi Bokum, Smoked Pork fried with Bamboo Shoots and Teriyaki Chicken. All the dishes tasted good, the Teriyaki Chicken was too sweet though.
Would love to visit again and try out their other delicacies.","24 Reviews , 16 Followers",4/6/2019 13:07,1,,positive,hear place colleague mine post decide try quaint little place opposite sln terminus joint serf authentic tibetan cuisine pork beef lover delight order minty cucumber mocktails korean appetizer tangsuyuk kalbi bokum smoke pork fry bamboo shoot teriyaki chicken dish taste good teriyaki chicken sweet though would love visit try delicacy
Zing's Northeast Kitchen,Su Bhro Banerjee,One of the best places in and around Hitech City to have good food. Price is very decent and main course portions are also very good . Would surely come back again,"5 Reviews , 2 Followers",3/15/2019 22:16,0,,positive,one best place around hitech city good food price decent main course portion also good would surely come back
Zing's Northeast Kitchen,Tanmayee G,"Terrible food, deeply dissatisfied, ramen is just fancy looking maggi(literally) which is totally off. No sticky rice, or special authentic sauces. Very sad to see such low standards of food, NOWHERE NEAR AUTHENTIC PAN ASIAN FOOD.","4 Reviews , 2 Followers",3/13/2019 23:06,0,,negative,terrible food deeply dissatisfied ramen fancy look maggi literally totally sticky rice special authentic sauce sad see low standard food nowhere near authentic pan asian food
Zing's Northeast Kitchen,Isabella P,Delicious food.. Amazing place.. Reminds me of my hometown place.. Would definitely visit again for a scrumptious delicacy of north east.. And lastly would recommend every beef and pork lover.. Thank you zing kitchen was a lovely evening.. ❤❤❤,"3 Reviews , 6 Followers",3/8/2019 2:03,3,,positive,delicious food amaze place remind hometown place would definitely visit scrumptious delicacy north east lastly would recommend every beef pork lover thank zing kitchen lovely even
Zing's Northeast Kitchen,Priyanka Nair,"The place is very cosy and neat, not many big furniture’s or things, tiny place but spacious. The food is simple and tasty, the presentation of the food is great, the service is good, but I think the communication with the server was a bit of a problem. Overall a good experience.","7 Reviews , 11 Followers",3/6/2019 15:30,3,,positive,place cosy neat many big furniture thing tiny place spacious food simple tasty presentation food great service good think communication server bit problem overall good experience
Zing's Northeast Kitchen,Lynn Prashanth Stephen,"Every Dish is Wonderful here at Zings. Great quality and taste. Fresh meat served with awesome tasting gravy. Try the Teriyaki Chicken..
The main course as well as the starters in pork and beef dishes are yum, especially their Naga Smoked Curry..","3 Reviews , 36 Followers",3/5/2019 21:00,0,,positive,every dish wonderful zing great quality taste fresh meat serve awesome taste gravy try teriyaki chicken main course well starter pork beef dish yum especially naga smoke curry
Zing's Northeast Kitchen,Naveen Kolluguri,"Friend ordered Chicken Scullent, Non veg Ramyun, chicken sobs and square cut along with Virgin Mojito. The food was very good and the bill came upto 627 which was a very decent deal. Will be visiting place","113 Reviews , 2788 Followers",3/5/2019 16:28,6,,positive,friend order chicken scullent non veg ramyun chicken sob square cut along virgin mojito food good bill come upto 627 decent deal visit place
Zing's Northeast Kitchen,Vishesh,"A place with an authentic South East Asian decor.

If you ever happen to be here, certainly try their raymun noodles, a little bland, however, seems authentic.

They also have good chicken drumsticks to offer and the non-alcoholic beer is good to go with the food they serve.

A pocket friendly place for a lazy evening.","9 Reviews , 2 Followers",3/4/2019 3:43,2,,positive,place authentic south east asian decor ever happen certainly try raymun noodle little bland however seem authentic also good chicken drumstick offer non alcoholic beer good go food serve pocket friendly place lazy evening
Zing's Northeast Kitchen,Aalekhya Cherukuri,"The kimchi is to die for! The momos, pork and rice are top notch as well! Amazing food, amazing staff and a cozy place to share a meal with your family.","3 Reviews , 1 Follower",3/3/2019 23:29,0,,positive,kimchi die momos pork rice top notch well amaze food amazing staff cozy place share meal family
Zing's Northeast Kitchen,Subhobroto Mukherjee,Service was too slow due to lack of staff. AC was not on hence we were sweating inside as it was conjusted. Had high hopes of having our fav dishes i.e chicken momo & Dotsol bibimbap but none was available and the items which we ordered were undercooked i.e lemongrass chicken & Garlic Prawn,"7 Reviews , 3 Followers",3/3/2019 1:35,0,,negative,service slow due lack staff ac hence sweat inside conjusted high hope fav dish chicken momo dotsol bibimbap none available item order undercooked lemongrass chicken garlic prawn
Zing's Northeast Kitchen,Varun P,"This place is definitely worth few visits for any foodie to try different North Eastern and asian cuisine.
The pork belly dishes were really tasty, also appreciate the staff helping us eat the right way..","14 Reviews , 4 Followers",2/22/2019 22:28,0,,positive,place definitely worth visit foodie try different north eastern asian cuisine pork belly dish really tasty also appreciate staff help u eat right way
Zing's Northeast Kitchen,Pori Goswami,"This has to be one of my favorite restaurant. It is a tiny, cosy place that serves korean and northeastern food. I am reviewing it for the second time and how much I appreciate this place being a korean food fan in Hyderabad where options are little less in terms of getting Korean/NE cuisine. The owner is super friendly and courteous. The kimbap is good in taste, serves 10 pieces per plate which is worth the money (180bucks) accompanied by wasabi and soya sauce. Just because of kimbap, I can rate this place a 4 happily.","6 Reviews , 46 Followers",2/20/2019 21:33,1,,positive,one favorite restaurant tiny cosy place serve korean northeastern food review second time much appreciate place korean food fan hyderabad option little less term get korean ne cuisine owner super friendly courteous kimbap good taste serf 10 piece per plate worth money 180bucks accompany wasabi soya sauce kimbap rate place happily
Zing's Northeast Kitchen,Moxa,"Had visited this place after a friends recommendation and what a experience!! Wee visited in the evening hours so we're not that hungry just wanted a quick bite. Tried their chicken momo and pork ribs.. both of them were extremely delicious and cooked to perfection. We also tried there summer time mocktail but initially it was served under room temperature, after requesting them the add on some ice it tastes fine.
We would loved the place and would visit again soon.
Thankyou :)","19 Reviews , 48 Followers",2/17/2019 22:17,1,,positive,visit place friend recommendation experience wee visit evening hour hungry want quick bite try chicken momo pork rib extremely delicious cook perfection also try summer time mocktail initially serve room temperature request add ice taste fine would love place would visit soon thankyou
Zing's Northeast Kitchen,Rishi Ravi,"Had an amazing time at zings, beware place was packed all through out. Amazing food and drinks to go with it, the ambience is nice and their food tastes great!","5 Reviews , 144 Followers",2/17/2019 8:35,0,,positive,amazing time zing beware place pack amazing food drink go ambience nice food taste great
Zing's Northeast Kitchen,Kiran S,Totally Welcome change from the regular flavours. Wonderful choice of Pork and Beef dishes. Succulent meat dishes. Flavours one can’t savour in the fanciest of restaurants.,"3 Reviews , 4 Followers",2/16/2019 20:48,0,,positive,totally welcome change regular flavour wonderful choice pork beef dish succulent meat dish flavour one savour fanciest restaurant
Zing's Northeast Kitchen,Debangana Tarafdar,"Northeast Kitchen, located right beside Pista House, has been a good find for me.

I have been there more times than I can count on my fingertips.

I love the simple ambience, and the food.
I won’t vouch for consistency though. Service is slow, and really slow on a full night.

My favourite dishes here are the Steaky Pork Ribs, Smoked Pork with Bamboo shoot and Bibimbaap. Momos are decent.
Soup is canned, something, I was a little shocked to find out.
Their mocktails are also very good.

Although there are fallacies, the food still makes me go back again and again.","117 Reviews , 980 Followers",2/10/2019 23:31,0,,positive,northeast kitchen locate right beside pista house good find time count fingertip love simple ambience food vouch consistency though service slow really slow full night favourite dish steaky pork rib smoke pork bamboo shoot bibimbaap momos decent soup can something little shocked find mocktails also good although fallacies food still make go back
Zing's Northeast Kitchen,Tavleen Kaur Gandhi,"Small but cozy place if you are looking for good north east food or korean food.
The place usually packed but you would definitely find a table. Staff is polite and friendly.
Coming to food.... There is so much on the menu to try on.
Pork ribs are most recommended but they are only available on weekends.
Beef with onions and chilly is good. They come with complimentary rice which is unlike normal indian rice. More like how Koreans eat.
You get non alcoholic beer here, which goes well with the food.","111 Reviews , 568 Followers",2/10/2019 0:47,7,,positive,small cozy place look good north east food korean food place usually pack would definitely find table staff polite friendly come food much menu try pork rib recommended available weekend beef onion chilly good come complimentary rice unlike normal indian rice like korean eat get non alcoholic beer go well food
Zing's Northeast Kitchen,Teboihi Hrahsel,I have been here many times....The food are really delicious and nice place...Staff are good and friendly as well....but one thing food used to pending and waited for so long...So you have to get more improve deliver food on the table and not letting them wait for so long.....Thank you for give us apportunity to have the good food.,2 Reviews,1/29/2019 16:09,0,,positive,many time food really delicious nice place staff good friendly well one thing food use pending wait long get improve deliver food table let wait long thank give u apportunity good food
Zing's Northeast Kitchen,Saran Raparthy,"Had been there today with the reviews seen here. Food was below average. We ordered lemon grass chicken , 2 pork dishes, Naga chicken curry, butter garlic prawns, chicken raymun noodles. Out of all this lemon grass chicken n pork never came to our table. Staff are very very slow very dumb very very poor service. Forgot half of the items even after writing down. Guys just be prepared each dish takes a minimum of 30mins for it to arrive at your table. Never going here again.","14 Reviews , 66 Followers",1/27/2019 16:41,0,,negative,today review see food average order lemon grass chicken pork dish naga chicken curry butter garlic prawn chicken raymun noodle lemon grass chicken pork never come table staff slow dumb poor service forget half item even write guy prepared dish take minimum 30mins arrive table never go
Zing's Northeast Kitchen,Reshma Gupta,"Very late order..he forgot half of the food that I ordered..had to keep reminding...the staffs are not friendly at all.they don't even talk to you straight face,not polite, do not visit","3 Reviews , 79 Followers",1/27/2019 15:41,0,,negative,late order forget half food order keep remind staff friendly even talk straight face polite visit
Zing's Northeast Kitchen,Sarvesh Gupta,"It was a bad experience. Worst part was when we entered the places and there was this pathetic smell to welcome us. Another issue, you can't just order anything from the menu because maximum number of items were not available.

The food was smelling too.

I ordered ""Steam Naga Fish"".

If u really want to eat, get a mask(suggestion).","3 Reviews , 4 Followers",1/26/2019 15:24,0,,negative,bad experience bad part enter place pathetic smell welcome u another issue order anything menu maximum number item available food smell order steam naga fish really want eat get mask suggestion
Zing's Northeast Kitchen,Rohit Chakraborty,Best restaurant if you are looking for authentic Naga food away from north east I would recommend everyone to try here at least once thanks you guys for bringing this in Zomato too,"2 Reviews , 3 Followers",1/24/2019 15:02,0,,positive,best restaurant look authentic naga food away north east would recommend everyone try least thanks guy bring zomato
Zing's Northeast Kitchen,Jujit Saikia,"If you live anywhere in Hyderabad and you love eating pork and beef, then this is a good place to try. None of the dishes contains masala. And the chutney given as complimentary with the main course is worth trying though it is very very spicy because of the BHOOT JOLOKIA. Happy feasting:)","7 Reviews , 223 Followers",1/23/2019 20:30,0,,positive,live anywhere hyderabad love eat pork beef good place try none dish contain masala chutney give complimentary main course worth try though spicy bhoot jolokia happy feasting
Zing's Northeast Kitchen,An Urag Yonzon,"I had a good experience .
This was my first time in zings northeast kitchen.
The starters were good .
But I was disappointed when I got two of my orders not available.
Next time when I visit I would love to have those starters too .
Lots of love .
Thank you .",1 Review,1/20/2019 23:30,0,,positive,good experience first time zing northeast kitchen starter good disappoint get two order available next time visit would love starter lot love thank
Zing's Northeast Kitchen,Gopika Padmakumar,"The food was excellent. I took one star off just because the staff behaviour could be improved. If you love North eastern cuisine and southeast asian cuisine, a must try.","2 Reviews , 1 Follower",1/20/2019 20:07,0,,positive,food excellent take one star staff behaviour could improve love north eastern cuisine southeast asian cuisine must try
