Restaurant,Reviewer,Review,Metadata,Time,Pictures,7514,sentiment,cleaned_text
Momos Delight,Monica Pandey,Ordered because I wanted to eat momos so much and DLF area is popular for street food but I am Disappointed! The momos were undercooked and dry. Had ordered two veg steamed momos and I felt sad because it neither fulfilled my cravings nor it filled my tummy. The closings were hard and uneatable.,"1 Review , 28 Followers",5/18/2019 23:26,1,,negative,order want eat momos much dlf area popular street food disappoint momos undercooked dry order two veg steam momos felt sad neither fulfil craving fill tummy closing hard uneatable
Momos Delight,Ritwik Borgohain,"I ordered the steamed chicken and fried chicken momos.
The momos are pretty terrible, especially considering how much they are asking for it. I've had cheaper and better momos from roadside vendors.They also made my stomach upset which is a sure sign of them serving old and unhygienic food since even the roadside momos have never done this to me.

I would definitely steer clear of this place, especially if you have ever had even half decent momos from anywhere else.  Also this is the first time someone has given mayo with momos and I can confirm that the combination is as disgusting as it sounds.If you have poor taste in food or have a stomach made of iron, then sure, go ahead and order from this farce of a momo joint. Otherwise learn from my mistake and let it be the only one to have occurred.","2 Reviews , 26 Followers",5/10/2019 23:12,0,,negative,order steam chicken fry chicken momos momos pretty terrible especially consider much ask cheap good momos roadside vendor also make stomach upset sure sign serve old unhygienic food since even roadside momos never do would definitely steer clear place especially ever even half decent momos anywhere else also first time someone give mayo momos confirm combination disgusting sound poor taste food stomach make iron sure go ahead order farce momo joint otherwise learn mistake let one occur
Momos Delight,Jay Mehta,"Watching ipl and ordred norfest, thought of adding some appetizer to my meal...ordered kurkure momos vegetarian.

Arrived nice and hot and on time

Problem- the fried kurkure felt fried on stale oil, the coating was really thick tasted more of the oil coating than anything inside.

Sauce was mayo and red sauce. I am not sure how ppl eat mayo with momos? Antways i tried the red sauce , thinking that sauce may help with thick coating and oil, sauce was realy confusing zero taste just sodium thats it!

Lessons- never order fried momos again EVER! May try the steamed based on rating.","46 Reviews , 43 Followers",4/12/2019 22:44,1,,negative,watch ipl ordred norfest thought add appetizer meal ordered kurkure momos vegetarian arrive nice hot time problem fried kurkure felt fry stale oil coating really thick taste oil coating anything inside sauce mayo red sauce sure ppl eat mayo momos antways try red sauce think sauce may help thick coating oil sauce realy confuse zero taste sodium thats lessons never order fry momos ever may try steamed base rating
Momos Delight,Triveni Arora,I would not recommend this place. I tried their steamed momos and kurkure ones too which were not upto the mark. They dont serve that spicy red chutney that was a bigger shock for me.,"22 Reviews , 46 Followers",3/4/2019 19:19,0,,negative,would recommend place try steamed momos kurkure one upto mark dont serve spicy red chutney big shock
Momos Delight,Mouboni Dutta,I have been here and had it's momos. It was not that great! So i had ordered chicken steamed momos on zomato and was disheartened to find that the momos have degraded further in it's taste. The outer covering was dry and not well cooked. It tasted like it was not freshly made. The filling was not satisfying at all. Moreover the salt was a bit over the top. The sauce served was excessively salty and tasted like tomato sauce mixed with chilli paste. Not good at all. I had been in their shop quite e few times but this time it was really disappointing.,"5 Reviews , 2 Followers",2/28/2019 0:37,0,,negative,momos great order chicken steam momos zomato dishearten find momos degrade taste outer cover dry well cook taste like freshly make filling satisfy moreover salt bit top sauce serve excessively salty taste like tomato sauce mixed chilli paste good shop quite time time really disappointing
Momos Delight,Sejal Vaghela,Misleading outlet for vegetarians. Owner lied when asked about maintaining separate utensils for veg and nonveg. Never visit if you are a strict vegetarian.,"1 Review , 1 Follower",2/4/2019 23:30,0,,negative,mislead outlet vegetarian owner lie ask maintain separate utensil veg nonveg never visit strict vegetarian
Momos Delight,Tara R Nair,"Ordered steamed veg, paneer and chicken. Chicken was okayish. Paneer was nothing but onion. veg is a total no no! On a side note, who gives out mayo with Momos . Very pocket friendly though.","1 Review , 15 Followers",1/22/2019 23:05,1,,negative,order steam veg paneer chicken chicken okayish paneer nothing onion veg total side note give mayo momos pocket friendly though
Momos Delight,Subhashree Dey,Chicken momos is fine. I have tried veg before. That's also good. But the problem is mayonnaise. These people use readymade mayonnaise which tastes really horrible/spoiled. Instead they should start making their own.,"20 Reviews , 10 Followers",12/29/2018 21:32,0,,negative,chicken momos fine try veg also good problem mayonnaise people use readymade mayonnaise taste really horrible spoil instead start make
Momos Delight,Deep Mitra,"Food quality is very poor.today I ordered veg momo.this quality of food is very worst.i can't able eat.dont buy from
here. Such a shameful service.","1 Review , 9 Followers",11/27/2018 22:23,1,,negative,food quality poor today order veg momo quality food bad able eat dont buy shameful service
Momos Delight,Pathakastha666,"I ordered a home delivery of steamed chicken momos, since it was the bestseller. The momos tasted old and chicken tasted lemony. The sauce was traditional red sauce that had no flavour because of excess water added and other sauce was store bought mayo. I had to throw the momos away","41 Reviews , 34 Followers",11/23/2018 0:51,0,,negative,order home delivery steam chicken momos since bestseller momos taste old chicken taste lemony sauce traditional red sauce flavour excess water add sauce store bought mayo throw momos away
Momos Delight,Satyajit Mahapatra,5 Tiny Veg Momos is what you get for Rs.75. Hyderabad is paradise for food lover but this place is a blot on hyderabad. Added a pic. This is what you get in Momos. Please avoid,"1 Review , 1 Follower",11/21/2018 22:46,1,,negative,tiny veg momos get r 75 hyderabad paradise food lover place blot hyderabad add pic get momos please avoid
Momos Delight,Pranay Ch,"Ordered momos from swiggy and this is what I get, stinky and broken momos.

I have never seen such worst and bad momos ever in my life.

I'll never order anything from here again","1 Review , 1 Follower",10/25/2018 22:50,1,,negative,order momos swiggy get stinky broken momos never see worst bad momos ever life never order anything
Momos Delight,Anam Raihan,I didn't got the order and I kept calling the delivery guy and he was not receiving my call. I don't know what is wrong with the delivery boy literally pathetic service,"1 Review , 1 Follower",10/13/2018 23:18,0,,negative,get order keep call delivery guy receive call know wrong delivery boy literally pathetic service
Momos Delight,Abhishek Kumar,"if there was minus rating, I would have given that.
Momos were cold.","11 Reviews , 6 Followers",10/8/2018 1:34,0,,negative,minus rating would give momos cold
Momos Delight,Robin Son,found died mosquito in food..yaak such worst taste,"3 Reviews , 2 Followers",8/22/2018 1:58,0,,negative,find die mosquito food yaak bad taste
Momos Delight,Bikalpa Pandey,the momo was smelling and tasting really bad.. like rotten meat.. I ordered from here regularly but this was the worst experience.. I had to throw all the momos away.. Zomato needs to have some quality check for the restaurant they include.. also please don't share my number with the owner.. I don't want to be contacted,"39 Reviews , 23 Followers",7/28/2018 22:53,0,,negative,momo smell taste really bad like rotten meat order regularly bad experience throw momos away zomato need quality check restaurant include also please share number owner want contact
Momos Delight,Palash Sarkar,"didn't find any taste in chicken momos, the veg momos were horrible.. stuff inside the momos were not boiled properly...will never order from them again","5 Reviews , 18 Followers",7/28/2018 22:01,0,,negative,find taste chicken momos veg momos horrible stuff inside momos boil properly never order
Momos Delight,Kumar Gaurav,food was cold and seems like prepared few hours ago,"2 Reviews , 12 Followers",7/21/2018 0:21,0,,negative,food cold seem like prepared hour ago
Momos Delight,Lovely Anand,it was not hot and no chutney and mynoese,"2 Reviews , 2 Followers",7/13/2018 20:32,0,,negative,hot chutney mynoese
Momos Delight,Nidhi Mehra,poor serVice bo chutneys added,"2 Reviews , 1 Follower",7/12/2018 19:47,0,,negative,poor service bo chutney add
The Chocolate Room,Foodoholic,"In general my experience with the chocolate room was not up to the mark.
I had oreo cookie shake and KitKat shake at two separate visits. Both tasted bland and I couldnt quite get the crispyness of oreo and flavour of the KitKat.
I hope they improve ..","7 Reviews , 6 Followers",5/21/2019 14:47,0,,negative,general experience chocolate room mark oreo cookie shake kitkat shake two separate visit tasted bland couldnt quite get crispyness oreo flavour kitkat hope improve
The Chocolate Room,Rajat,"Went there for morning breakfast but what a disappointment, everything out of stock no nachos,no stock for their signature chocolate pizzas. I seriously wonder was it a way denying customer for using zomato gold privileges or what. Cz first i placed the order the waiter said it will take 15 mins but when i showed him gold unlock he simply said its out of stock. What a shame!!","3 Reviews , 2 Followers",5/19/2019 10:29,0,,negative,go morning breakfast disappointment everything stock nachos stock signature chocolate pizza seriously wonder way deny customer use zomato gold privilege cz first place order waiter say take 15 min show gold unlock simply say stock shame
The Chocolate Room,Chirag Gupta ?,"Bad service at this place overshadows the good food.
They are clearly understaffed, and the existing staff seem to not care at all about the customers.
The place felt like a heat box when we went there as they didn't care to switch the ACs on.","111 Reviews , 1013 Followers",5/10/2019 14:13,0,,negative,bad service place overshadow good food clearly understaffed exist staff seem care customer place felt like heat box go care switch ac
The Chocolate Room,Himanshoosharma,"The worst experience. We told them that we'll be unlocking zomato gold and they said yes. Come the bill without gold benefits... Then they started arguing with us that we didn't tell them about zomato gold.
P.S.: Don't order pasta here , or maybe do if you like sloppy goo.","4 Reviews , 3 Followers",5/4/2019 19:50,0,,negative,bad experience tell unlocking zomato gold say yes come bill without gold benefit start argue u tell zomato gold order pasta maybe like sloppy goo
The Chocolate Room,Aishwarya Verma,It's a nice place but I didn't have a great experience with their home delivery. I had ordered pasta via Swiggy and they sent the wrong order. I complained and got the order sent again. The sent the wrong item for the second time around as well. Poor experience. But decent when you go there and eat.,"62 Reviews , 97 Followers",4/13/2019 21:22,0,,negative,nice place great experience home delivery order pasta via swiggy send wrong order complain get order send sent wrong item second time around well poor experience decent go eat
The Chocolate Room,M Harshnavi,"It was such an disappointment. Agent Mannan was so rude to me. Also, I ordered 3 kits of from Chocolate room; although I received only one. I would say it was a worst experience. I felt so ignored.","1 Review , 1 Follower",3/8/2019 18:47,0,,negative,disappointment agent mannan rude also order kit chocolate room although receive one would say bad experience felt ignored
The Chocolate Room,Ketan Azad,"We ordered four different ice creams
1 chocolate ecstasy
2 chocolate chocolate sundae
3 chocolate banana split
4 the chocolate room brownie Sundae
and all of them were same","4 Reviews , 1 Follower",2/23/2019 21:40,1,,negative,order four different ice cream chocolate ecstasy chocolate chocolate sundae chocolate banana split chocolate room brownie sundae
The Chocolate Room,Deepali Sharma,"Really disappointed after receiving my cappuccino , I had ordered through zomato app only and they delivered the coffee in a disposable juice glass covered with foil. Worst experience of online ordering! Never order online anything from here","4 Reviews , 10 Followers",2/6/2019 0:21,1,,negative,really disappointed receive cappuccino order zomato app deliver coffee disposable juice glass cover foil bad experience online order never order online anything
The Chocolate Room,Manu S Kurup,"I'm disappointed after last night's dinner I had here. I was visiting TCR after a long time and ordered a Dark on warm mug, Salad and a Mint Mojito. While the Dark was awesome, the other two items disappointed me. The Salad had very raw cucumber and it gave me a bad stomach pain from which I'm still suffering. They also gave a plastic fork to eat a salad which has chicken, cucumber, lettuce, capsicum and tomato. Giving plastic fork to substitute real cutlery is way more disappointing than anything in a place as reputed as TCR. The mint Mojito was a tad bit less disappointing. The syrups flavor dominated all the way till half the glass!","20 Reviews , 73 Followers",1/30/2019 9:14,2,,negative,disappoint last night dinner visit tcr long time order dark warm mug salad mint mojito dark awesome two item disappoint salad raw cucumber give bad stomach pain still suffer also give plastic fork eat salad chicken cucumber lettuce capsicum tomato give plastic fork substitute real cutlery way disappointing anything place repute tcr mint mojito tad bit less disappoint syrup flavor dominate way till half glass
The Chocolate Room,Bhavna Bhardwaj,"To be honest, it is an average place to hang out. The cold coffee or drinks made by me tastes better than what is served here. Minimal efforts have been done to maintain customer satisfaction. Almost all the items tastes average and not worth the money.","23 Reviews , 60 Followers",1/24/2019 23:51,0,,negative,honest average place hang cold coffee drink make taste good serve minimal effort do maintain customer satisfaction almost item taste average worth money
The Chocolate Room,HImanshu Gupta,The place lost its charm and service. Things like drinking glass with bottle of water that too 1 glass in the whole restaurant . Serving plate with food is something you have to ask for. Tissue paper on table is missing again ask for it. In all my last visit as everything have shelve life .. RIP Chocolate room 🙏,3 Reviews,12/25/2018 22:19,0,,negative,place lose charm service thing like drink glass bottle water glass whole restaurant serve plate food something ask tissue paper table miss ask last visit everything shelve life rip chocolate room
The Chocolate Room,Shubhra Hajela,"Did not like the quality of chocolate ice cream served with the pancakes. Tasted as if it was laced with some chemical, gave a metallic taste to the palette after few bites. Was also dissatisfied with the waffle. Very rubbery, was difficult to cut. Lastly, the service was poor and rude. Wont bother going here again.","3 Reviews , 1 Follower",12/23/2018 22:22,0,,negative,like quality chocolate ice cream serve pancake taste lace chemical give metallic taste palette bite also dissatisfy waffle rubbery difficult cut lastly service poor rude wont bother go
The Chocolate Room,Vasu,The one which I always eat here is chocolate sizzler.But now I feel it’s not worth to visit chocolate room for chocolate sizzler as the quality is decreased.Sizzler which we got this time is having so much of brownie but they din’t think of giving enough chocolate sauce and also the brownie is over cooked.,"1 Review , 1 Follower",11/27/2018 17:40,1,,negative,one always eat chocolate sizzler feel worth visit chocolate room chocolate sizzler quality decrease sizzler get time much brownie din think give enough chocolate sauce also brownie cooked
The Chocolate Room,Shrikant Wadhwani,"This outlet is the worst i have ever seen . There were cockroaches on table , food quality was bad and no one to take order on time. Please go to some other outlet don't ever try this outlet","4 Reviews , 7 Followers",11/14/2018 12:19,0,,negative,outlet bad ever see cockroach table food quality bad one take order time please go outlet ever try outlet
The Chocolate Room,Srinivas K,"Tried Pizza and Spaghetti looking at the reviews. Not sure how this place has 3+ Rating.

Food taste- not that great and specially at the price you would expect some quality or effort in it.

Pizza had an uncooked base and the sauce they used on the base was normal sweet ketchup. A few bellpeppers on top and rest was normal cheese. Not what you will expect after giving 250 bucks for it. Same with Spaghetti- came in a tiny box, no garlic bread, On the name of Aglio olio- it was just couple of olives and olive oil and nothing else. No herbs/ seasoning or flakes.","42 Reviews , 6 Followers",11/2/2018 9:42,0,,negative,try pizza spaghetti look review sure place rating food taste great specially price would expect quality effort pizza uncooked base sauce use base normal sweet ketchup bellpeppers top rest normal cheese expect give 250 buck spaghetti come tiny box garlic bread name aglio olio couple olive olive oil nothing else herb season flake
The Chocolate Room,Shahil Varshney,"Bounty milk shake: -1/5We ordered a Bounty milk shake and that was the pathetic so called ""SHAKE"" I ever had in my Life so Far. And the price was Rs 189 which was not even worth if given for free. A normal tea from office pantry tastes far better than this drink. I dont have an option for giving a NEGATIVE Rating, hence forced to give a ""1"", when its not even worth to have a rating. We were so hungry and planned to have some food, but we were so tired with the shake given and we packed up without even finishing half glass of the drink. I will never prefer this to anyone even the restaurant offer for a free treat.",1 Review,10/26/2018 18:49,0,,negative,bounty milk shake 5we ordered bounty milk shake pathetic call shake ever life far price rs 189 even worth give free normal tea office pantry taste far good drink dont option give negative rating hence force give even worth rating hungry plan food tired shake give pack without even finish half glass drink never prefer anyone even restaurant offer free treat
The Chocolate Room,Reetesh,Have been a fan of chocolate room since years and this ones really disappointed me . A worst experience an awfull taste and they call walnuts as almond,1 Review,10/8/2018 23:14,0,,negative,fan chocolate room since year one really disappoint bad experience awfull taste call walnut almond
The Chocolate Room,Vansheeka Maheshwari,THE WORST EVER PANCAKES! I’m not even kidding. It’s a total waste of money! And they delivered something way different than what was mentioned in the menu! Hope they improve 🙄,"1 Review , 2 Followers",9/22/2018 22:45,1,,negative,bad ever pancakes even kid total waste money deliver something way different mention menu hope improve
The Chocolate Room,Sidharth Mittal,"Hazelnut coffee 2/5
Poor quality, the coffee already had sugar and it was watery.
This was my 2nd time here and the place still disappointed me.
Might not come again..","62 Reviews , 119 Followers",8/20/2018 22:15,0,,negative,hazelnut coffee poor quality coffee already sugar watery 2nd time place still disappoint might come
The Chocolate Room,Shruti Khandelwal,"I ordered hazulnut delight, however there was no hazelnut flavour. The beverage was all spilled in the plastic bag it was delivered in
Not a good experience ☹️","5 Reviews , 58 Followers",8/16/2018 15:15,0,,negative,order hazulnut delight however hazelnut flavour beverage spill plastic bag deliver good experience
The Chocolate Room,Arnab Ghatak,Have been delivered a very bad version of this cult favourite dish of chocolate room. Didn't give ice cream instead it was clearly whipped cream.,"4 Reviews , 71 Followers",8/12/2018 0:18,0,,negative,deliver bad version cult favourite dish chocolate room give ice cream instead clearly whipped cream
The Chocolate Room,Amulyareddy.gobbur,Ordered toblerone and kit kat milk shake from this place...both looks same and tastes also same...its like boost and bornvita milk without any cream or any icecream...both are mixed with more water and less milk and chocolate syrups...spoiled our taste buds by ordering from this place...waste of money never order again,"0 Reviews , 4 Followers",7/28/2018 22:44,0,,negative,order toblerone kit kat milk shake place look taste also like boost bornvita milk without cream icecream mixed water less milk chocolate syrup spoil taste bud order place waste money never order
The Chocolate Room,Sravani Bodanapu,"The chocolate room, I think the name itself is a like a bliss for chocoholics. Well, it was around 6 in the evening & I wasn't even hungry so I had to order something light.

I ordered for a KitKat milkshake.
It took a little bit of waiting for the order to come. The main thing was that it wasn't chill when served. I felt the milkshake would had tasted much better if was more thick. It kindof lacked that real chocolaty flavour.

The place was fine to sit & talk. Well, nothing much to mention about the ambience.","25 Reviews , 57 Followers",7/17/2018 9:25,1,,negative,chocolate room think name like bliss chocoholics well around evening even hungry order something light order kitkat milkshake take little bit wait order come main thing chill serve felt milkshake would taste much good thick kindof lack real chocolaty flavour place fine sit talk well nothing much mention ambience
The Chocolate Room,Eeshwar G,I got food that was completely different from my order.,1 Review,7/13/2018 21:55,0,,negative,get food completely different order
The Chocolate Room,Radhika M,The so called cheese dip tasted like peanut chutney... Had a good experience with this place before... but previous delivery was disappointing.,"3 Reviews , 1 Follower",7/6/2018 19:09,0,,negative,called cheese dip taste like peanut chutney good experience place previous delivery disappoint
The Chocolate Room,Vijay Kakkirala,Provided seasonal fruit as banana.. Which is not expected,"1 Review , 1 Follower",6/16/2018 15:37,0,,negative,provide seasonal fruit banana expect
The Chocolate Room,Venkatesh C,"Not as regular, No choco Sticks are there, not satisfied, Lose of money","2 Reviews , 3 Followers",5/14/2018 22:41,0,,negative,regular choco stick satisfied lose money
The Chocolate Room,Mohan Kaithi,no that tasty it's like 20 rs chocolate shake!,"5 Reviews , 3 Followers",5/7/2018 17:52,0,,negative,tasty like 20 r chocolate shake
The Chocolate Room,Priya Singh,Very bad not worth the prices at all,"1 Review , 2 Followers",5/2/2018 23:07,0,,negative,bad worth price
The Chocolate Room,Mannepalli,milkshake is not good and it was not thick,4 Reviews,4/16/2018 12:29,0,,negative,milkshake good thick
The Chocolate Room,Anumulasrinidhireddy123,this is not the one we expect and this is not the brownie shake which doesnt had any flavor of brownie## worst shake## it has only milk and sugar that's it## loss of time and waste of money##,"3 Reviews , 8 Followers",4/10/2018 19:05,0,,negative,one expect brownie shake doesnt flavor brownie bad shake milk sugar loss time waste money
The Chocolate Room,Bhavya Rupa,"I ordered cappuccino and got black coffee, read orders correctly first....","16 Reviews , 15 Followers",4/8/2018 23:49,0,,negative,order cappuccino get black coffee read order correctly first
The Chocolate Room,Arijit Mukherjee,Chocolate quality is very bad considering the high price. It tastes similar to an equivalent 30 rupees milkshake you get in cartons. I so lodge recommend this to anyone.,5 Reviews,4/7/2018 16:23,0,,negative,chocolate quality bad consider high price taste similar equivalent 30 rupee milkshake get carton lodge recommend anyone
The Chocolate Room,Vivek Vicky,"I'm not satisfied with this order,waffle wonder is the worst one I've ever seen .I don't know how it is served to customer can you plz close ur shop ,so that people will alive. I don't know what to say, direct I was thrown in dustbin u know.","2 Reviews , 8 Followers",4/3/2018 23:33,0,,negative,satisfy order waffle wonder bad one ever see know serve customer plz close ur shop people alive know say direct throw dustbin know
The Chocolate Room,Joel John,late delivery. plastic found in food. Bad service.,"7 Reviews , 75 Followers",3/31/2018 12:45,0,,negative,late delivery plastic find food bad service
American Wild Wings,Mahesh Annamraju,"I ordered thums up in this restaurant but delivered 25rs of Pepsi without lable and this Pepsi also no better cooling

Please refer below how restaurant delivered Pepsi instead of thums up. Please guys think before you order any item this type of restaurants","2 Reviews , 2 Followers",5/21/2019 3:01,0,,negative,order thums restaurant deliver 25rs pepsi without lable pepsi also good cool please refer restaurant deliver pepsi instead thums please guy think order item type restaurant
American Wild Wings,Srikanth Tammina,"I've ordered chicken wings and french fries. They are legit cold and quality of chicken is absymal. Also very poor packaging. Straight into BIN. 
Wouldn't recommend.","1 Review , 16 Followers",4/11/2019 17:19,0,,negative,order chicken wing french fry legit cold quality chicken absymal also poor packaging straight bin recommend
American Wild Wings,Moumita Das,I ordered French Fries🍟. Instead I received Aloo Bhartaa!! Literally poor packaging quality. All went to the 🗑. 😓 please improve your quality. I wish I knew I would get such soggy not even 1% fried fries.,"56 Reviews , 320 Followers",4/8/2019 0:51,1,,negative,order french fry instead receive aloo bhartaa literally poor packaging quality go please improve quality wish knew would get soggy even fried fry
American Wild Wings,Aditya,"It is very rare that the food is so horrible that you have to leave it mid-way and post a review. 

I ordered Chicken Burger + Fries + Wings + Soft drink combo through Zomato, and received my order fairly quickly. However,
(1) Fries were totally cold and soggy. 
(2) Burger was average - tasted like the low-end 40 rupees burger at McDonalds.
(3) Wings were either burnt or double-fried. There were parts of the thick coating which were burnt black - and they perhaps tried to fix it by adding too much sauce on the top.

Looking at other reviews it feels like it might be once-in-a-while exception but they ruined my Monday Lunch!

Wouldn't recommend.","57 Reviews , 310 Followers",3/18/2019 14:38,0,,negative,rare food horrible leave mid way post review order chicken burger fry wing soft drink combo zomato receive order fairly quickly however fry totally cold soggy burger average taste like low end 40 rupee burger mcdonalds wing either burnt double fry part thick coating burnt black perhaps try fix add much sauce top look review feel like might exception ruin monday lunch recommend
American Wild Wings,Shantam Sinha,Terrible wings. Not sure if this was just a one off or not but it was inedibly spicy. Good fries tho. Choice for sauces would probably be mich more helpful.,"3 Reviews , 1 Follower",2/24/2019 20:31,0,,negative,terrible wing sure one inedibly spicy good fry tho choice sauce would probably mich helpful
American Wild Wings,Swayamjit Mohapatro,I ordered bean wings but all I received was disappointment and bad taste undercooked wings. The popcorns were like nuggets but decent. Each wing tasted different and bad.,"1 Review , 4 Followers",2/14/2019 2:29,0,,negative,order bean wing receive disappointment bad taste undercooked wing popcorn like nugget decent wing taste different bad
American Wild Wings,Roshan Raj Kotla,"Ordered ceaser salad. It contained lettuce, lettuce and more lettuce. Not to mention couple of tomato slices and some HARD chicken meat. Ignore the sauces. It was jus for smell sake ! Avoid Salads from them !!!","1 Review , 11 Followers",2/8/2019 15:14,1,,negative,order ceaser salad contain lettuce lettuce lettuce mention couple tomato slice hard chicken meat ignore sauce jus smell sake avoid salad
American Wild Wings,Rumman Siddiqua Choudhury,The wings were very bad in taste and please rather than packing the cold drinks its better to give Cans. The cold drink was not packed well and all the drink fell down. Fries were not well packed. Hope you guys look into the matters soon,"2 Reviews , 1 Follower",1/23/2019 15:07,0,,negative,wing bad taste please rather pack cold drink good give can cold drink pack well drink fell fry well pack hope guy look matter soon
American Wild Wings,Bijasmita Debnath,"Ordered Chicken and Rice Combo. The packing was horrible. A portion of the Coke dripped into the packet leading to make the whole thing sticky. Even the tissue papers were smeared with Coke. The rice tasted sour. The drumstick smelt foul. The only thing met expectations was the Fries. May be for the first time in my life, I had to throw away half of my food. Would to look forward for the betterment of the quality and taste.","8 Reviews , 8 Followers",11/15/2018 16:34,2,,negative,order chicken rice combo packing horrible portion coke drip packet lead make whole thing sticky even tissue paper smear coke rice taste sour drumstick smelt foul thing meet expectation fry may first time life throw away half food would look forward betterment quality taste
American Wild Wings,Samit Koirala,"Packaging was really bad, sauce was dripping from the packet. Also ordered Sprite can and they delivered in a glass. Shouldn't like customer this way. Needs lot of improvement if they want to be in business for long","3 Reviews , 1 Follower",11/11/2018 17:26,0,,negative,packaging really bad sauce drip packet also order sprite deliver glass like customer way need lot improvement want business long
American Wild Wings,Adithya Varun,"Hello
I just ordered from your place on Zomato I just don't want to comment on food that is up to your standards but the softdrink which you have sent is smelling like bathroom cleaner please let me know are you serving soft drinks or any harpic(bathroom cleaner) kind of thing.","1 Review , 1 Follower",11/8/2018 23:30,0,,negative,hello order place zomato want comment food standard softdrink send smell like bathroom cleaner please let know serve soft drink harpic bathroom clean kind thing
American Wild Wings,Ashfahossain,They served me burnt food and topped with sauce ! It was all smelling burned and the decorated it and served .. crazy ppl and on complaining zomato says they need to investigate .. woah I would never order from this place and still there’s no action taken on it !,"2 Reviews , 1 Follower",10/24/2018 9:26,1,,negative,serve burn food top sauce smelling burn decorate serve crazy ppl complain zomato say need investigate woah would never order place still action take
American Wild Wings,Babban Irani,"Staff was polite and friendly, but the food and the taste was below par😒😒. The burgers were decent but their wings are baaaad.... At the time we went even the power was also not there.","8 Reviews , 5 Followers",10/22/2018 19:22,0,,negative,staff polite friendly food taste par burger decent wing baaaad time go even power also
Domino's Pizza,Ankur Sharma,Pathetic service . Food arrived in 2 hours cold and no apology from the restaurant . Very bad customer care service from zomato and dominoes.,"1 Review , 1 Follower",5/15/2019 22:41,0,,negative,pathetic service food arrive hour cold apology restaurant bad customer care service zomato domino
Domino's Pizza,Vaibhav Singh,Worst experience at dominos. No air conditioner at the store is working (out of 5). It was too hot. No one cared about it. It took too long to get the tables cleaned.,"2 Reviews , 45 Followers",5/12/2019 20:42,0,,negative,bad experience dominos air conditioner store work hot one care take long get table clean
Domino's Pizza,Krishna,I ordered pizza with extra cheese but there is no extra cheese in it. I cant imagine dominos can do such a pathetic job. I am totally dissatisfied,1 Review,5/11/2019 13:48,0,,negative,order pizza extra cheese extra cheese cant imagine domino pathetic job totally dissatisfied
Domino's Pizza,Farhaan Nasir (bankruptfoodie),"Domino's doesn't live up to the standards any more. I ordered a pizza and it was late with a delivery time of 1hour with a promised delivery of 30 Mins. Once I got the pizza it was smashed.. When asked for a refund they said they will give me ""Domino's"" credits. However I didn't get the credits as well. Also I don't want domino's credits. I want my money back. I will never order from dominos again and would advise that they shut down at least this store since they are not able to live up to the standards.
Attached images of the smashed pizza.","107 Reviews , 503 Followers",5/7/2019 13:59,1,,negative,domino live standard ordered pizza late delivery time 1hour promised delivery 30 min get pizza smash ask refund say give domino credit however get credit well also want domino credit want money back never order domino would advise shut least store since able live standard attach image smashed pizza
Domino's Pizza,Sai Sujan,"Very worst taste I have ever had in my life. Even compared to others like KS Bakers, Karachi bakery Pizza are better than this. Don't want to refer.",1 Review,5/2/2019 7:30,0,,negative,bad taste ever life even compare others like k baker karachi bakery pizza good want refer
Domino's Pizza,Vikrant Gupta,I ordered 2 pizza from here via zomato. First of all i got my order after 1 and half hour and worst thing is i got the pizza which i haven’t ordered. It was not expected from the dominos.🙁,1 Review,4/21/2019 23:17,0,,negative,order pizza via zomato first get order half hour bad thing get pizza order expect domino
Domino's Pizza,Sundranipinky,"Pathetic experience
Never order from this outlet
They neither deliver the order nor refund your money
I ordered at around 9pm from this outlet and waited till 11 i never received my food
Also all the help line numbers they provide are either wrong or not reachable
Highly disappointed","1 Review , 1 Follower",4/5/2019 23:41,0,,negative,pathetic experience never order outlet neither deliver order refund money order around 9pm outlet wait till 11 never receive food also help line number provide either wrong reachable highly disappointed
Domino's Pizza,Priyanka,Garlic bread was half cooked,2 Reviews,3/16/2019 0:21,0,,negative,garlic bread half cook
Domino's Pizza,BE Happiee,It is waste to order pizza from this restaurant. I forgot that I have preferred a cheese burst pizza. There is no cheese in pizza and moreover the diameter of uttappam is far better than this pizza. I will never prefer this,"1 Review , 1 Follower",1/4/2019 11:00,0,,negative,waste order pizza restaurant forget prefer cheese burst pizza cheese pizza moreover diameter uttappam far good pizza never prefer
Domino's Pizza,Monica Mittal,I am still waiting for the pizza,1 Review,12/7/2018 20:49,0,,negative,still wait pizza
Domino's Pizza,Milind Sheth,"The pizzas were delivered to me after 2 hours of placing the order and they were cold. Inspite of raising a complain 3-4 times, I did not receive any customer support and wasn't even contacted by their supervisor. Needless to say, I wasn't even reimbursed for the late delivery and cold pizzas.","7 Reviews , 131 Followers",12/7/2018 15:20,0,,negative,pizza deliver hour place order cold inspite raise complain time receive customer support even contact supervisor needless say even reimburse late delivery cold pizza
